,id,listing_url,last_scraped,host_location,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathrooms_number,bathrooms_type,listing_duration,hosting_duration,price_per_person,is_local_host,total_unique_reviews,unique_review_rate,lat_name,lng_name,lat_lng_name,covid_case_rate,lat_long_id,total_crime_per_day
784,9546039,https://www.airbnb.com/rooms/9546039,2020-09-09 00:00:00,"New York, New York, United States",2015-11-19 00:00:00,within an hour,1,0.94,t,Williamsburg,1,1,t,t,Williamsburg,Brooklyn,40.70665,-73.93529,Entire loft,Entire home/apt,4,1 bath,1,2,259,3,1125,3,3,1125,1125,3,1125,t,28,58,88,178,115,8,0,2016-02-13 00:00:00,2020-02-12 00:00:00,100,10,10,10,10,10,10,f,1,1,0,0,2.06,1,undefined,1460,1546,64.75,t,25,0.217391304,5,7,5-7,6381.48,5-7,0.131014587
785,9559335,https://www.airbnb.com/rooms/9559335,2020-09-08 00:00:00,"Brooklyn, New York, United States",2015-11-20 00:00:00,within an hour,0.8,0.9,f,Chelsea,1,1,t,f,Chelsea,Manhattan,40.74835,-74.00336,Entire apartment,Entire home/apt,7,1 bath,1,0,149,2,1125,2,2,1125,1125,2,1125,t,0,0,0,162,213,28,1,2015-12-05 00:00:00,2020-08-19 00:00:00,91,10,9,10,10,10,9,f,1,1,0,0,3.67,1,undefined,1719,1734,21.28571429,t,6,0.028169014,5,5,5-5,11992.5,5-5,0.076284563
786,9577777,https://www.airbnb.com/rooms/9577777,2020-09-08 00:00:00,"New York, New York, United States",2011-11-24 00:00:00,,,0.88,t,,1,1,t,t,West Village,Manhattan,40.73866,-74.00063,Entire apartment,Entire home/apt,2,1 bath,1,1,240,6,1125,6,6,1125,1125,6,1125,t,0,0,0,0,91,8,0,2016-02-07 00:00:00,2020-01-02 00:00:00,98,10,10,10,10,10,10,f,1,1,0,0,1.63,1,undefined,1425,2961,120,t,4,0.043956044,5,6,5-6,17175.14,5-6,0.471940997
787,9614378,https://www.airbnb.com/rooms/9614378,2020-09-08 00:00:00,"New York, New York, United States",2015-11-23 00:00:00,,,1,t,Midtown East,1,1,t,t,Midtown,Manhattan,40.75246,-73.97171,Entire apartment,Entire home/apt,4,1 bath,1,1,275,4,1125,4,4,1125,1125,4,1125,t,25,53,83,358,85,5,0,2016-01-15 00:00:00,2020-01-05 00:00:00,96,10,10,10,10,10,10,f,1,1,0,0,1.5,1,undefined,1451,1504,68.75,t,4,0.047058824,5,6,5-6,17175.14,5-6,0.471940997
788,9614785,https://www.airbnb.com/rooms/9614785,2020-09-09 00:00:00,"New York, New York, United States",2013-04-22 00:00:00,within a day,0.94,0.86,t,Sunset Park,1,1,t,t,Sunset Park,Brooklyn,40.6454,-74.00782,Entire apartment,Entire home/apt,4,1 bath,2,2,165,2,25,2,2,25,25,2,25,t,22,45,75,315,163,16,1,2015-12-01 00:00:00,2020-08-24 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,2.8,1,undefined,1728,2681,41.25,t,5,0.030674847,3,5,3-5,6256.32,3-5,0.09884607
789,9637937,https://www.airbnb.com/rooms/9637937,2020-09-08 00:00:00,"New York, New York, United States",2014-11-29 00:00:00,,,0.83,t,Lower East Side,1,1,t,t,Lower East Side,Manhattan,40.71935,-73.98804,Private room in apartment,Private room,2,1 shared bath,1,1,89,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,130,34,0,2016-05-22 00:00:00,2020-03-09 00:00:00,96,10,9,10,10,10,10,f,1,0,1,0,2.48,1,shared,1387,1927,44.5,t,13,0.1,5,6,5-6,17175.14,5-6,0.471940997
790,9675064,https://www.airbnb.com/rooms/9675064,2020-09-09 00:00:00,"Brooklyn, New York, United States",2015-11-27 00:00:00,within a day,1,1,t,Canarsie,2,2,t,t,Canarsie,Brooklyn,40.63013,-73.90809,Private room in apartment,Private room,1,1.5 baths,1,2,98,2,1125,2,2,1125,1125,2,1125,t,2,2,3,165,252,26,0,2015-12-06 00:00:00,2020-03-22 00:00:00,96,10,10,10,10,9,10,t,1,0,1,0,4.34,1.5,undefined,1568,1577,98,t,7,0.027777778,3,7,3-7,12875.38,3-7,0.139696277
791,9707498,https://www.airbnb.com/rooms/9707498,2020-09-09 00:00:00,"New York, New York, United States",2015-09-05 00:00:00,within an hour,1,0.87,t,Park Slope,3,3,t,t,South Slope,Brooklyn,40.66759,-73.99009,Entire house,Entire home/apt,4,1 bath,2,3,114,2,60,2,5,60,60,2.1,60,t,30,53,83,262,170,16,0,2016-01-19 00:00:00,2020-08-07 00:00:00,96,10,10,10,9,10,9,f,3,3,0,0,3.01,1,undefined,1662,1798,28.5,t,4,0.023529412,4,6,4-6,12549.77,4-6,0.244448073
792,9716234,https://www.airbnb.com/rooms/9716234,2020-09-09 00:00:00,"New York, New York, United States",2015-09-08 00:00:00,within an hour,1,1,t,Sheepshead Bay,5,5,t,t,Sheepshead Bay,Brooklyn,40.59878,-73.95425,Shared room in apartment,Shared room,4,1 shared bath,1,0,35,1,27,1,1,27,27,1,27,t,30,60,90,365,125,16,1,2016-01-12 00:00:00,2020-09-07 00:00:00,96,10,10,10,10,10,9,t,5,0,0,5,2.2,1,shared,1700,1826,8.75,t,6,0.048,2,6,2-6,8855.56,2-6,0.103744829
793,9737840,https://www.airbnb.com/rooms/9737840,2020-09-08 00:00:00,"New York, New York, United States",2015-08-01 00:00:00,within an hour,1,1,f,Hell's Kitchen,3,3,t,t,Hell's Kitchen,Manhattan,40.76553,-73.98709,Entire apartment,Entire home/apt,6,2 baths,2,3,171,1,1125,1,2,1125,1125,1.3,1125,t,18,40,59,329,326,40,0,2015-12-03 00:00:00,2020-06-12 00:00:00,93,10,9,10,10,10,9,t,3,1,2,0,5.61,2,undefined,1653,1777,28.5,t,5,0.015337423,6,6,6-6,25265.89,6-6,0.26869693
794,9767864,https://www.airbnb.com/rooms/9767864,2020-09-09 00:00:00,"New York, New York, United States",2015-11-28 00:00:00,within an hour,0.88,0.96,t,Tompkinsville,3,3,t,t,Tompkinsville,Staten Island,40.63661,-74.07868,Private room in house,Private room,3,1.5 shared baths,1,2,59,2,29,2,2,1125,1125,2,1125,t,30,60,90,365,180,16,0,2016-01-02 00:00:00,2020-03-01 00:00:00,96,10,9,10,10,10,10,t,3,0,3,0,3.15,1.5,shared,1520,1555,19.66666667,t,4,0.022222222,3,4,3-4,7472.51,3-4,0.061751578
795,9786543,https://www.airbnb.com/rooms/9786543,2020-09-08 00:00:00,"New York, New York, United States",2015-11-17 00:00:00,within a few hours,0.9,0.77,t,Bedford-Stuyvesant,3,3,t,t,Bedford-Stuyvesant,Brooklyn,40.68666,-73.92724,Private room in house,Private room,1,1.5 shared baths,1,1,52,15,1125,15,15,1125,1125,15,1125,t,1,1,1,132,19,3,0,2016-06-19 00:00:00,2020-07-31 00:00:00,99,10,10,10,10,10,10,f,4,2,2,0,0.37,1.5,shared,1503,1718,52,t,5,0.263157895,4,7,4-7,19004.67,4-7,0.476812541
796,9788114,https://www.airbnb.com/rooms/9788114,2020-09-09 00:00:00,"New York, New York, United States",2011-07-06 00:00:00,within an hour,1,0.92,t,Concourse Village,2,2,t,t,Concourse,Bronx,40.82023,-73.92844,Entire apartment,Entire home/apt,2,1 bath,1,1,89,1,21,1,1,21,21,1,21,t,12,29,59,311,235,88,13,2016-01-11 00:00:00,2020-09-08 00:00:00,95,10,10,9,10,10,10,f,2,1,1,0,4.14,1,undefined,1702,3352,44.5,t,4,0.017021277,7,7,7-7,34191.35,7-7,0.575685826
797,9792286,https://www.airbnb.com/rooms/9792286,2020-09-08 00:00:00,"New York, New York, United States",2015-11-09 00:00:00,,,1,t,Alphabet City,1,1,t,t,East Village,Manhattan,40.72265,-73.98365,Private room in apartment,Private room,2,1 shared bath,1,1,112,2,1125,2,2,1125,1125,2,1125,t,0,6,30,120,234,33,0,2015-12-14 00:00:00,2020-03-15 00:00:00,99,10,10,10,10,10,10,t,1,0,1,0,4.06,1,shared,1553,1588,56,t,13,0.055555556,5,6,5-6,17175.14,5-6,0.471940997
798,9809911,https://www.airbnb.com/rooms/9809911,2020-09-08 00:00:00,US,2015-12-04 00:00:00,,,0.73,f,Bedford-Stuyvesant,1,1,t,t,Bedford-Stuyvesant,Brooklyn,40.68441,-73.91625,Entire apartment,Entire home/apt,3,1.5 baths,2,2,185,2,99,1,2,99,99,1.9,99,t,29,59,89,364,34,9,0,2016-01-03 00:00:00,2020-01-01 00:00:00,92,10,9,10,10,9,9,f,1,1,0,0,0.6,1.5,undefined,1459,1489,61.66666667,f,5,0.147058824,4,7,4-7,19004.67,4-7,0.476812541
799,9837051,https://www.airbnb.com/rooms/9837051,2020-09-08 00:00:00,"New York, New York, United States",2015-02-06 00:00:00,,,,f,,1,1,t,t,West Village,Manhattan,40.73056,-74.01002,Private room in apartment,Private room,2,1 shared bath,1,1,90,2,8,2,2,8,8,2,8,t,28,58,88,178,87,19,0,2016-04-26 00:00:00,2020-03-09 00:00:00,98,10,9,10,10,10,10,f,1,0,1,0,1.63,1,shared,1413,1858,45,t,5,0.057471264,5,5,5-5,11992.5,5-5,0.076284563
800,9895587,https://www.airbnb.com/rooms/9895587,2020-09-09 00:00:00,"New York, New York, United States",2015-04-19 00:00:00,within an hour,1,1,f,Long Island City,4,4,t,f,Long Island City,Queens,40.7484,-73.94651,Private room in apartment,Private room,1,1 shared bath,1,1,50,14,1125,7,7,1125,1125,7,1125,t,6,12,42,42,130,14,0,2015-12-12 00:00:00,2020-02-17 00:00:00,91,9,9,9,10,10,10,f,3,0,3,0,2.25,1,shared,1528,1765,50,t,4,0.030769231,5,7,5-7,6381.48,5-7,0.131014587
801,9899132,https://www.airbnb.com/rooms/9899132,2020-09-09 00:00:00,"New York, New York, United States",2013-11-13 00:00:00,within an hour,1,1,t,Long Island City,1,1,t,t,Long Island City,Queens,40.74691,-73.95348,Entire apartment,Entire home/apt,2,1 bath,1,2,207,3,90,3,3,90,90,3,90,t,6,36,59,126,116,17,0,2016-01-01 00:00:00,2020-03-17 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,2.03,1,undefined,1537,2316,103.5,t,5,0.043103448,5,6,5-6,17175.14,5-6,0.471940997
802,9915643,https://www.airbnb.com/rooms/9915643,2020-09-09 00:00:00,"New York, New York, United States",2015-05-10 00:00:00,within an hour,1,0.89,t,Lefferts Garden,1,1,t,t,Prospect-Lefferts Gardens,Brooklyn,40.66184,-73.96001,Private room in apartment,Private room,2,1 private bath,1,1,99,1,1125,1,1,1125,1125,1,1125,t,0,2,2,251,222,25,0,2016-04-17 00:00:00,2020-03-09 00:00:00,98,10,10,10,10,10,10,f,1,0,1,0,4.14,1,private,1422,1765,49.5,t,4,0.018018018,4,6,4-6,12549.77,4-6,0.244448073
803,9925507,https://www.airbnb.com/rooms/9925507,2020-09-08 00:00:00,"New York, New York, United States",2012-07-16 00:00:00,within an hour,1,1,t,Williamsburg,4,4,t,t,Williamsburg,Brooklyn,40.71245,-73.94889,Entire loft,Entire home/apt,2,1 bath,1,1,127,1,1125,1,1,1125,1125,1,1125,t,4,10,37,62,148,43,0,2016-01-13 00:00:00,2020-07-16 00:00:00,96,10,10,10,10,10,10,f,1,1,0,0,2.61,1,undefined,1646,2922,63.5,t,7,0.047297297,5,7,5-7,6381.48,5-7,0.131014587
804,10039579,https://www.airbnb.com/rooms/10039579,2020-09-08 00:00:00,"New York, New York, United States",2013-07-25 00:00:00,within a few hours,1,0.98,t,Harlem,2,2,t,t,Harlem,Manhattan,40.81184,-73.94287,Entire loft,Entire home/apt,8,1.5 baths,2,2,138,4,180,4,4,1125,1125,4,1125,t,26,36,60,335,99,28,1,2017-07-26 00:00:00,2020-08-10 00:00:00,99,10,10,10,10,10,10,f,2,1,1,0,2.6,1.5,undefined,1111,2573,17.25,t,10,0.101010101,7,7,7-7,34191.35,7-7,0.575685826
805,10070145,https://www.airbnb.com/rooms/10070145,2020-09-08 00:00:00,"New York, New York, United States",2013-09-13 00:00:00,,,1,f,Williamsburg,1,1,t,t,Williamsburg,Brooklyn,40.714,-73.96395,Entire apartment,Entire home/apt,4,1 bath,1,3,175,3,90,3,3,90,90,3,90,t,0,0,0,0,116,6,0,2015-12-30 00:00:00,2020-01-03 00:00:00,98,10,10,10,10,10,10,f,1,1,0,0,2.03,1,undefined,1465,2303,43.75,t,4,0.034482759,5,6,5-6,17175.14,5-6,0.471940997
806,10101097,https://www.airbnb.com/rooms/10101097,2020-09-08 00:00:00,"New York, New York, United States",2013-02-13 00:00:00,within a few hours,1,0.97,t,Williamsburg,1,1,t,t,Williamsburg,Brooklyn,40.7184,-73.95359,Entire house,Entire home/apt,7,2 baths,2,2,600,6,180,6,6,1125,1125,6,1125,t,0,5,11,137,132,7,0,2016-05-24 00:00:00,2020-03-06 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,2.52,2,undefined,1382,2578,85.71428571,t,9,0.068181818,5,6,5-6,17175.14,5-6,0.471940997
807,10101135,https://www.airbnb.com/rooms/10101135,2020-09-09 00:00:00,"New York, New York, United States",2015-10-28 00:00:00,within an hour,1,0.99,t,Jamaica,2,2,t,f,Jamaica,Queens,40.66939,-73.76975,Private room in house,Private room,2,1 shared bath,1,2,43,1,14,1,1,14,14,1,14,t,0,0,0,243,648,42,0,2015-12-28 00:00:00,2020-03-12 00:00:00,96,10,10,10,10,10,10,f,2,0,2,0,11.32,1,shared,1536,1597,21.5,t,4,0.00617284,4,10,4-10,12884.55,4-10,0.132810799
808,10120206,https://www.airbnb.com/rooms/10120206,2020-09-08 00:00:00,"New York, New York, United States",2015-12-21 00:00:00,,,0.96,f,Nolita,10,10,t,f,Nolita,Manhattan,40.72137,-73.99429,Private room in hostel,Private room,1,1 shared bath,1,1,69,25,30,25,25,30,30,25,30,t,0,0,0,0,132,20,0,2015-12-26 00:00:00,2019-12-22 00:00:00,79,9,8,9,9,10,8,t,10,0,10,0,2.3,1,shared,1457,1462,69,t,5,0.037878788,5,6,5-6,17175.14,5-6,0.471940997
809,10124372,https://www.airbnb.com/rooms/10124372,2020-09-08 00:00:00,US,2015-12-21 00:00:00,within an hour,1,0.98,t,Bedford-Stuyvesant,0,0,t,f,Bedford-Stuyvesant,Brooklyn,40.68353,-73.94877,Entire townhouse,Entire home/apt,6,1.5 baths,2,3,260,2,28,1,2,1125,1125,2,1125,t,25,55,85,360,104,24,0,2016-03-20 00:00:00,2020-07-11 00:00:00,98,10,10,10,10,10,10,f,1,1,0,0,1.91,1.5,undefined,1574,1664,43.33333333,f,6,0.057692308,4,7,4-7,19004.67,4-7,0.476812541
810,10132356,https://www.airbnb.com/rooms/10132356,2020-09-08 00:00:00,"New York, New York, United States",2014-09-12 00:00:00,within an hour,1,0.91,t,Harlem,1,1,t,t,Harlem,Manhattan,40.80926,-73.95455,Entire apartment,Entire home/apt,6,1 bath,2,2,185,3,60,3,3,60,60,3,60,t,22,22,22,22,33,7,0,2017-10-21 00:00:00,2020-05-02 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,0.94,1,undefined,924,2059,30.83333333,t,4,0.121212121,7,6,7-6,4113.43,6-6,0.26869693
811,10137876,https://www.airbnb.com/rooms/10137876,2020-09-08 00:00:00,"New York, New York, United States",2015-12-21 00:00:00,,,0.96,f,Nolita,10,10,t,f,Nolita,Manhattan,40.72325,-73.9931,Private room in hostel,Private room,1,1 shared bath,1,1,69,25,30,25,25,30,30,25,30,t,0,0,0,191,169,0,0,2015-12-25 00:00:00,2019-07-02 00:00:00,82,9,8,9,10,10,8,t,10,0,10,0,2.95,1,shared,1285,1289,69,t,5,0.029585799,5,6,5-6,17175.14,5-6,0.471940997
812,10165064,https://www.airbnb.com/rooms/10165064,2020-09-08 00:00:00,"New York, New York, United States",2015-07-26 00:00:00,within an hour,1,1,t,,1,1,t,t,Upper West Side,Manhattan,40.79437,-73.97152,Entire apartment,Entire home/apt,2,1 bath,1,1,234,1,27,1,1,1125,1125,1,1125,t,20,50,80,345,235,43,2,2016-01-09 00:00:00,2020-08-12 00:00:00,99,10,10,10,10,10,10,f,1,1,0,0,4.13,1,undefined,1677,1844,117,t,11,0.046808511,6,6,6-6,25265.89,6-6,0.26869693
813,10165181,https://www.airbnb.com/rooms/10165181,2020-09-08 00:00:00,"Brooklyn, New York, United States",2015-10-27 00:00:00,within an hour,0.97,0.89,t,Greenpoint,14,14,t,t,Greenpoint,Brooklyn,40.72919,-73.94512,Entire loft,Entire home/apt,3,1 bath,,2,166,3,1125,3,3,1125,1125,3,1125,t,15,45,75,345,33,1,0,2015-12-29 00:00:00,2020-02-16 00:00:00,98,10,10,10,10,9,10,f,14,14,0,0,0.58,1,undefined,1510,1573,55.33333333,t,4,0.121212121,5,7,5-7,6381.48,5-7,0.131014587
814,10191601,https://www.airbnb.com/rooms/10191601,2020-09-08 00:00:00,"New York, New York, United States",2015-01-14 00:00:00,,,,f,,1,1,t,t,Astoria,Queens,40.76951,-73.93077,Entire apartment,Entire home/apt,4,1 bath,1,1,125,2,14,2,2,14,14,2,14,t,0,0,0,0,26,0,0,2016-03-16 00:00:00,2017-10-14 00:00:00,100,10,10,10,10,9,10,f,1,1,0,0,0.48,1,undefined,577,1004,31.25,t,4,0.153846154,6,7,6-7,20558.47,6-7,0.307233834
815,10251082,https://www.airbnb.com/rooms/10251082,2020-09-08 00:00:00,"New York, New York, United States",2014-04-09 00:00:00,within an hour,0.9,0.96,t,Prospect Heights,1,1,t,t,Prospect Heights,Brooklyn,40.67473,-73.96529,Entire apartment,Entire home/apt,6,1 bath,2,4,295,3,30,3,3,30,30,3,30,t,13,42,62,323,223,33,2,2016-01-24 00:00:00,2020-08-17 00:00:00,100,10,10,10,10,10,10,f,1,1,0,0,3.96,1,undefined,1667,2322,49.16666667,t,7,0.031390135,4,6,4-6,12549.77,4-6,0.244448073
816,10251082,https://www.airbnb.com/rooms/10251082,2020-09-08 00:00:00,"New York, New York, United States",2014-04-09 00:00:00,within an hour,0.9,0.96,t,Prospect Heights,1,1,t,t,Prospect Heights,Brooklyn,40.67473,-73.96529,Entire apartment,Entire home/apt,6,1 bath,2,4,295,3,30,3,3,30,30,3,30,t,13,42,62,323,223,33,2,2016-01-24 00:00:00,2020-08-17 00:00:00,100,10,10,10,10,10,10,f,1,1,0,0,3.96,1,undefined,1667,2322,49.16666667,t,7,0.031390135,4,6,4-6,12549.77,4-6,0.244448073
817,10279086,https://www.airbnb.com/rooms/10279086,2020-09-09 00:00:00,"New York, New York, United States",2015-12-31 00:00:00,within an hour,1,0.94,t,Crown Heights,4,4,t,t,Crown Heights,Brooklyn,40.66404,-73.93334,Entire apartment,Entire home/apt,2,1.5 baths,1,2,108,7,1125,7,7,1125,1125,7,1125,t,7,17,22,297,135,21,0,2016-04-21 00:00:00,2020-06-01 00:00:00,99,10,10,10,10,9,10,t,2,1,1,0,2.53,1.5,undefined,1502,1614,54,t,8,0.059259259,4,7,4-7,19004.67,4-7,0.476812541
818,10280345,https://www.airbnb.com/rooms/10280345,2020-09-09 00:00:00,"Brooklyn, New York, United States",2011-06-28 00:00:00,within an hour,1,0.97,t,Flatbush,2,2,t,t,Flatbush,Brooklyn,40.64316,-73.96285,Private room in house,Private room,2,1 shared bath,1,1,69,1,1125,1,1,1125,1125,1,1125,t,0,17,47,137,147,25,0,2016-02-15 00:00:00,2020-03-13 00:00:00,99,10,10,10,10,10,10,f,2,0,2,0,2.64,1,shared,1488,3181,34.5,t,5,0.034013605,3,6,3-6,22984.82,3-6,0.172545177
819,10365516,https://www.airbnb.com/rooms/10365516,2020-09-08 00:00:00,"New York, New York, United States",2015-04-10 00:00:00,within a day,1,0.86,t,Bushwick,1,1,t,t,Bushwick,Brooklyn,40.69358,-73.92409,Entire apartment,Entire home/apt,4,1 bath,1,2,140,2,1125,2,2,1125,1125,2,1125,t,7,19,41,294,133,16,0,2016-02-11 00:00:00,2020-03-11 00:00:00,99,10,10,10,10,9,10,f,1,1,0,0,2.39,1,undefined,1490,1797,35,t,4,0.030075188,4,7,4-7,19004.67,4-7,0.476812541
820,10407723,https://www.airbnb.com/rooms/10407723,2020-09-08 00:00:00,"New York, New York, United States",2011-07-13 00:00:00,,,,f,Fort Greene,2,2,t,t,Fort Greene,Brooklyn,40.68805,-73.96952,Entire apartment,Entire home/apt,2,1 bath,1,1,175,2,1125,2,2,1125,1125,2,1125,t,0,0,0,0,131,0,0,2016-01-14 00:00:00,2019-04-29 00:00:00,93,10,10,9,10,10,9,f,2,2,0,0,2.31,1,undefined,1201,2847,87.5,t,5,0.038167939,4,6,4-6,12549.77,4-6,0.244448073
821,10409669,https://www.airbnb.com/rooms/10409669,2020-09-09 00:00:00,"New York, New York, United States",2015-06-09 00:00:00,within a few hours,1,0.52,t,Long Island City,1,1,t,t,Long Island City,Queens,40.7457,-73.94497,Private room in apartment,Private room,2,1 private bath,1,1,49,2,31,2,2,31,31,2,31,t,9,32,32,32,44,4,0,2016-02-24 00:00:00,2020-03-01 00:00:00,95,10,8,10,10,10,10,f,1,0,1,0,0.8,1,private,1467,1727,24.5,t,4,0.090909091,5,7,5-7,6381.48,5-7,0.131014587
822,10446989,https://www.airbnb.com/rooms/10446989,2020-09-08 00:00:00,"New York, New York, United States",2011-01-11 00:00:00,within a day,0.74,0.98,t,Prospect Heights,14,14,t,t,Prospect Heights,Brooklyn,40.67887,-73.97006,Private room in apartment,Private room,3,2 shared baths,1,1,39,1,125,5,30,125,125,28.5,125,t,6,36,66,341,124,46,0,2016-02-03 00:00:00,2020-07-01 00:00:00,95,10,9,10,10,10,10,f,10,0,10,0,2.21,2,shared,1610,3459,13,t,5,0.040322581,4,6,4-6,12549.77,4-6,0.244448073
823,10470258,https://www.airbnb.com/rooms/10470258,2020-09-09 00:00:00,"New York, New York, United States",2016-01-09 00:00:00,within a few hours,1,0.97,t,East Harlem,1,1,t,f,East Harlem,Manhattan,40.80985,-73.93838,Entire apartment,Entire home/apt,4,1 bath,,0,75,30,1125,30,30,1125,1125,30,1125,t,8,38,68,248,146,24,0,2016-02-11 00:00:00,2020-07-31 00:00:00,98,10,10,10,10,9,10,f,1,1,0,0,2.62,1,undefined,1632,1665,18.75,t,6,0.04109589,7,7,7-7,34191.35,7-7,0.575685826
824,10482554,https://www.airbnb.com/rooms/10482554,2020-09-08 00:00:00,"New York, New York, United States",2014-06-11 00:00:00,within an hour,1,1,f,Chelsea,11,11,t,f,Chelsea,Manhattan,40.74973,-73.99515,Room in hostel,Hotel room,1,1 bath,1,1,51,1,31,1,1,31,31,1,31,t,30,60,90,365,194,23,0,2016-02-12 00:00:00,2020-07-31 00:00:00,88,9,9,9,9,10,9,t,12,0,9,0,3.48,1,undefined,1631,2242,51,t,6,0.030927835,5,6,5-6,17175.14,5-6,0.471940997
825,10487548,https://www.airbnb.com/rooms/10487548,2020-09-08 00:00:00,"New York, New York, United States",2011-05-14 00:00:00,,,1,t,,1,1,t,t,East Village,Manhattan,40.72315,-73.98251,Entire apartment,Entire home/apt,2,1 bath,1,1,170,2,90,2,2,1125,1125,2,1125,t,11,38,68,343,65,12,0,2016-03-31 00:00:00,2020-02-18 00:00:00,98,10,10,10,10,10,10,f,1,1,0,0,1.2,1,undefined,1419,3202,85,t,7,0.107692308,5,6,5-6,17175.14,5-6,0.471940997
826,10522830,https://www.airbnb.com/rooms/10522830,2020-09-08 00:00:00,"Brooklyn, NY",2012-03-04 00:00:00,,,1,f,Bushwick,1,1,t,t,Bushwick,Brooklyn,40.69366,-73.91608,Entire apartment,Entire home/apt,2,1 bath,,1,85,2,1124,2,2,1125,1125,2,1125,t,0,0,0,0,124,19,0,2016-04-08 00:00:00,2020-03-09 00:00:00,95,10,10,10,10,9,9,t,1,1,0,0,2.3,1,undefined,1431,2927,42.5,t,5,0.040322581,4,7,4-7,19004.67,4-7,0.476812541
827,10545027,https://www.airbnb.com/rooms/10545027,2020-09-08 00:00:00,US,2016-01-12 00:00:00,within a few hours,1,1,t,Clinton Hill,3,3,t,t,Clinton Hill,Brooklyn,40.68895,-73.96489,Entire house,Entire home/apt,2,1 bath,1,1,195,4,1125,4,4,1125,1125,4,1125,t,30,60,90,365,18,2,0,2016-01-13 00:00:00,2019-09-27 00:00:00,99,10,10,10,10,10,9,f,3,3,0,0,0.32,1,undefined,1353,1354,97.5,f,4,0.222222222,4,6,4-6,12549.77,4-6,0.244448073
828,10574818,https://www.airbnb.com/rooms/10574818,2020-09-08 00:00:00,"New York, New York, United States",2016-01-13 00:00:00,,,0.91,t,Hamilton Heights,2,2,t,f,Harlem,Manhattan,40.825,-73.95226,Private room in apartment,Private room,1,1 shared bath,1,1,66,2,90,2,2,90,90,2,90,t,30,60,90,365,89,3,0,2016-06-05 00:00:00,2019-10-03 00:00:00,96,10,10,10,10,10,10,f,2,0,2,0,1.71,1,shared,1215,1359,66,t,4,0.04494382,7,7,7-7,34191.35,7-7,0.575685826
829,10605445,https://www.airbnb.com/rooms/10605445,2020-09-08 00:00:00,"New York, New York, United States",2011-01-11 00:00:00,within a day,0.74,0.98,t,Prospect Heights,14,14,t,t,Prospect Heights,Brooklyn,40.67897,-73.9709,Private room in apartment,Private room,3,2 shared baths,1,1,45,1,60,5,30,60,60,28.5,60,t,7,37,67,342,288,34,0,2016-03-11 00:00:00,2020-04-01 00:00:00,96,10,9,10,10,10,10,f,10,0,10,0,5.26,2,shared,1482,3368,15,t,10,0.034722222,4,6,4-6,12549.77,4-6,0.244448073
830,10636997,https://www.airbnb.com/rooms/10636997,2020-09-08 00:00:00,"New York, New York, United States",2016-01-16 00:00:00,,,0.92,t,Bushwick,1,1,t,t,Bushwick,Brooklyn,40.68678,-73.90629,Entire apartment,Entire home/apt,4,1 bath,1,1,80,4,14,4,4,14,14,4,14,t,0,0,0,0,187,26,0,2016-05-22 00:00:00,2020-03-17 00:00:00,98,10,10,10,10,9,10,f,1,1,0,0,3.57,1,undefined,1395,1522,20,t,4,0.021390374,4,7,4-7,19004.67,4-7,0.476812541
831,10725897,https://www.airbnb.com/rooms/10725897,2020-09-09 00:00:00,"New York, New York, United States",2015-12-28 00:00:00,,,,f,,1,1,t,t,Williamsburg,Brooklyn,40.71504,-73.93613,Private room in loft,Private room,1,1 shared bath,1,1,46,3,30,3,3,30,30,3,30,t,30,60,90,180,193,12,0,2016-02-21 00:00:00,2019-11-03 00:00:00,96,10,9,10,10,10,10,f,1,0,1,0,3.48,1,shared,1351,1406,46,t,21,0.10880829,5,7,5-7,6381.48,5-7,0.131014587
